habitat_type;sampling_regime;plot_id_year;exploratory;plot_id;collection_year;biomass;abundance_unidentified_identified;abundance_identified;species;abundance_carnivore;species_carnivore;biomass_carnivore;abundance_herbivore;species_herbivore;biomass_herbivore;abundance_detritomycetophage;species_detritomycetophage;biomass_detritomycetophage;abundance_omnivore;species_omnivore;biomass_omnivore;abundance_weak_disperser;species_weak_disperser;biomass_weak_disperser;abundance_strong_disperser;species_strong_disperser;biomass_strong_disperser;landuse_intensity;mean_winter_temperature;precipitation_sum_growing_preriod;grassland_cover_250;grassland_cover_500;grassland_cover_1000;grassland_cover_1500;arable_cover_1000;arable_cover_1500;arable_cover_250;arable_cover_500
grassland;annual;AEG11_2013;ALB;AEG11;2013;268622490171213;464;62;25;10;6;410.917774284058;51;18;225238638928176;0;0;0;1;1;22.920738146307;9;5;2686.22490171213;6;3;191145552562053;218;-4856275;87655;3031;2388;2394;2081;1242;1106;0;833
grassland;annual;AEG11_2014;ALB;AEG11;2014;222328007518426;1991;68;24;11;7;114.001704517072;57;17;210927837066719;0;0;0;0;0;0;20;3;2223.28007518426;0;0;416258584556933;218;215856275;86788;3031;2388;2394;2081;1242;1106;0;833
grassland;annual;AEG11_2015;ALB;AEG11;2015;964139324767754;1702;488;34;12;8;273.7170245322;475;25;934475548499903;0;0;0;1;1;22.920738146307;69;6;9641.39324767754;66;4;526069255722403;218;144755875;60935;3031;2388;2394;2081;1242;1106;0;833
grassland;annual;AEG11_2016;ALB;AEG11;2016;146443414447885;670;109;30;15;9;587.499302775027;94;21;140568421420135;0;0;0;0;0;0;26;3;14644.3414447885;25;2;131478052228761;218;367179066115702;81606;3031;2388;2394;2081;1242;1106;0;833
grassland;annual;AEG11_2017;ALB;AEG11;2017;122850800689054;372;105;23;1;1;48.0932866183039;104;22;122369867822871;0;0;0;0;0;0;30;7;12285.0800689054;21;4;110744379453799;218;803416833333333;73396;3031;2388;2394;2081;1242;1106;0;833
grassland;annual;AEG12_2008;ALB;AEG12;2008;162974913788937;1646;617;50;11;7;528.46224938906;606;43;157690291295046;0;0;0;0;0;0;16;7;16297.4913788937;12;5;207177821595824;214;137604297520661;74541;5641;2455;2316;2767;1138;1101;1235;1789
grassland;annual;AEG12_2009;ALB;AEG12;2009;679572337586091;754;186;29;6;5;89.0404583149597;180;24;670668291754595;0;0;0;0;0;0;65;3;6795.72337586091;4;1;473522752975216;214;-89226033333333;76777;5641;2455;2316;2767;1138;1101;1235;1789
grassland;annual;AEG12_2010;ALB;AEG12;2010;287904719592368;1028;101;26;9;7;980.854633478108;90;17;186660953749614;0;0;0;2;2;31.5830249494277;3;3;2879.04719592368;2;2;630527183846024;214;-68565625;67833;5641;2455;2316;2767;1138;1101;1235;1789
grassland;annual;AEG12_2011;ALB;AEG12;2011;229541495767112;332;60;18;4;3;705.503279672435;55;14;158917520760491;0;0;0;1;1;0.736470393775502;18;3;2295.41495767112;5;1;100228422629881;214;-64144458333333;5611;5641;2455;2316;2767;1138;1101;1235;1789
grassland;annual;AEG12_2012;ALB;AEG12;2012;486074193771432;344;125;20;8;6;384.467476198885;117;14;447627446151544;0;0;0;0;0;0;36;1;4860.74193771432;0;0;280922770047568;214;-218663636363636;59344;5641;2455;2316;2767;1138;1101;1235;1789
grassland;annual;AEG12_2013;ALB;AEG12;2013;280845558231209;851;69;40;18;11;1503.03296601087;46;24;111715748060236;0;0;0;5;5;188.265135698868;3;3;2808.45558231209;0;0;600268039626754;214;-266100833333333;82098;5641;2455;2316;2767;1138;1101;1235;1789
grassland;annual;AEG12_2015;ALB;AEG12;2015;185255526284558;545;104;13;0;0;0;103;12;182963452469927;0;0;0;1;1;22.920738146307;8;3;1852.55526284558;8;3;65808227985701;214;10585485;64593999;5641;2455;2316;2767;1138;1101;1235;1789
grassland;annual;AEG12_2016;ALB;AEG12;2016;447722400172143;703;76;31;7;5;65.9406116159909;69;26;441128339010544;0;0;0;0;0;0;17;4;4477.22400172143;6;2;252444364318867;214;272420842975207;71112;5641;2455;2316;2767;1138;1101;1235;1789
grassland;annual;AEG12_2017;ALB;AEG12;2017;593054211705089;362;97;32;6;5;135.870592887956;89;26;574883004787032;0;0;0;2;1;45.841476292614;8;2;5930.54211705089;8;2;296998933359875;214;-257111333333333;67403;5641;2455;2316;2767;1138;1101;1235;1789
grassland;annual;AEG13_2008;ALB;AEG13;2008;119190094379867;1381;737;37;3;3;24.6857862940831;730;33;118873050513631;0;0;0;4;1;7.01860032948074;17;7;11919.0094379867;8;3;156250231840992;219;134575429752066;66701999;4609;316;3464;3316;1701;1683;2832;3356
grassland;annual;AEG13_2009;ALB;AEG13;2009;565373554604126;976;121;20;3;2;686.66406427372;117;17;490723578543843;0;0;0;1;1;59.8356963291091;33;3;5653.73554604126;2;1;242624604108728;219;-67194133333333;67583;4609;316;3464;3316;1701;1683;2832;3356
grassland;annual;AEG13_2010;ALB;AEG13;2010;394012886321188;647;79;30;4;4;374.018637891313;74;25;313050388344601;0;0;0;1;1;435.606341874559;9;6;3940.12886321188;5;3;16610866809288;219;-429097166666667;68534;4609;316;3464;3316;1701;1683;2832;3356
grassland;annual;AEG13_2011;ALB;AEG13;2011;139160702877168;216;42;15;0;0;0;42;15;139160702877168;0;0;0;0;0;0;9;2;1391.60702877168;1;1;665400371828853;219;-32710425;5819;4609;316;3464;3316;1701;1683;2832;3356
grassland;annual;AEG13_2012;ALB;AEG13;2012;338522571124997;230;91;19;1;1;36.723574896558;87;15;331149463871815;1;1;5.42447268584173;2;2;31.5830249494277;28;3;3385.22571124997;2;2;20431088886932;219;-3281487603306;60891;4609;316;3464;3316;1701;1683;2832;3356
grassland;annual;AEG13_2013;ALB;AEG13;2013;358931567672347;789;96;36;24;10;1900.52460381759;70;25;158890919481475;0;0;0;2;1;99.8818780911181;7;2;3589.31567672347;7;2;117289332586256;219;-161426916666667;83068999;4609;316;3464;3316;1701;1683;2832;3356
grassland;annual;AEG13_2014;ALB;AEG13;2014;166014731273084;534;63;21;9;7;71.3073401395941;54;14;158883997259125;0;0;0;0;0;0;27;3;1660.14731273084;0;0;136869964264528;219;180030566666667;79956;4609;316;3464;3316;1701;1683;2832;3356
grassland;annual;AEG13_2015;ALB;AEG13;2015;655275412520789;389;105;25;6;2;73.127414808893;99;23;6479626710399;0;0;0;0;0;0;19;3;6552.75412520789;18;2;434693991912488;219;981253333333333;63231;4609;316;3464;3316;1701;1683;2832;3356
grassland;annual;AEG13_2016;ALB;AEG13;2016;261359395668142;319;49;19;3;3;40.7306038906683;46;16;257286335279076;0;0;0;0;0;0;7;3;2613.59395668142;6;2;182456601672749;219;297813710743802;75755;4609;316;3464;3316;1701;1683;2832;3356
grassland;annual;AEG13_2017;ALB;AEG13;2017;275949752077626;209;36;11;0;0;0;36;11;275949752077626;0;0;0;0;0;0;9;3;2759.49752077626;9;3;24642249329651;219;-27281416666667;6823;4609;316;3464;3316;1701;1683;2832;3356
grassland;annual;AEG14_2009;ALB;AEG14;2009;653535085626205;408;166;21;1;1;15.693384861774;165;20;651965747140028;0;0;0;0;0;0;54;6;6535.35085626205;2;1;3712643166925;251;-11701775;81375;5096;244;2319;2422;4989;4178;3797;4462
grassland;annual;AEG14_2010;ALB;AEG14;2010;161911887761673;500;56;21;4;3;144.809334497777;52;18;147430954311896;0;0;0;0;0;0;6;4;1619.11887761673;3;3;614523452186693;251;-81458683333333;75856;5096;244;2319;2422;4989;4178;3797;4462
grassland;annual;AEG14_2011;ALB;AEG14;2011;546728638606791;343;29;15;5;5;32.346213004935;24;10;514382425601856;0;0;0;0;0;0;5;4;546.728638606791;3;2;121521588917021;251;-63021183333333;59754;5096;244;2319;2422;4989;4178;3797;4462
grassland;annual;AEG14_2012;ALB;AEG14;2012;622715045565317;262;20;11;1;1;216.379638923009;17;9;360493930349694;0;0;0;2;1;45.841476292614;1;1;622.715045565317;0;0;780341027909911;251;-407909917355372;6129;5096;244;2319;2422;4989;4178;3797;4462
grassland;annual;AEG14_2013;ALB;AEG14;2013;241644093540475;1194;158;35;5;4;285.127022908644;149;30;203963095991088;0;0;0;4;1;91.682952585228;13;7;2416.44093540475;6;4;676412254100469;251;-479902583333333;80399;5096;244;2319;2422;4989;4178;3797;4462
grassland;annual;AEG14_2015;ALB;AEG14;2015;200423352203142;576;98;20;4;3;96.1149737929762;92;15;185886721945251;0;0;0;2;2;49.2513287859321;28;3;2004.23352203142;28;3;812993245324716;251;57854175;57714;5096;244;2319;2422;4989;4178;3797;4462
grassland;annual;AEG14_2016;ALB;AEG14;2016;81981675434302;810;160;23;7;4;351.838697037328;152;18;782340810824657;0;0;0;1;1;22.920738146307;111;4;8198.1675434302;34;3;639577523725498;251;244499661157025;83584;5096;244;2319;2422;4989;4178;3797;4462
grassland;annual;AEG14_2017;ALB;AEG14;2017;785480641155456;312;50;18;5;5;79.9325976197845;45;13;705548043535672;0;0;0;0;0;0;7;3;785.480641155456;7;3;448734274029893;251;-61039241666667;6991;5096;244;2319;2422;4989;4178;3797;4462
grassland;annual;AEG15_2008;ALB;AEG15;2008;898742088565836;1279;410;48;7;6;229.520581445983;401;40;845587026268543;0;0;0;2;2;302.030041526948;36;9;8987.42088565836;15;4;172979544084368;299;144049595041322;80077;3644;2268;2044;1853;4697;3779;2802;4188
grassland;annual;AEG15_2009;ALB;AEG15;2009;249686375062336;387;65;22;1;1;13.5107306533421;61;19;243448843825238;1;1;3.02310542501877;2;1;45.841476292614;11;4;2496.86375062336;3;2;112389765372038;299;-451520833333333;81912001;3644;2268;2044;1853;4697;3779;2802;4188
grassland;annual;AEG15_2010;ALB;AEG15;2010;101467245794548;249;73;19;2;2;3.13337014537633;69;15;877461639374203;1;1;111.156710279595;1;1;22.920738146307;10;4;1014.67245794548;2;1;198809743126999;299;-270711916666667;77127;3644;2268;2044;1853;4697;3779;2802;4188
grassland;annual;AEG15_2011;ALB;AEG15;2011;327596591203382;108;37;12;0;0;0;36;11;325304517388751;0;0;0;1;1;22.920738146307;11;3;3275.96591203382;6;2;297896636355138;299;-45569583333333;57904;3644;2268;2044;1853;4697;3779;2802;4188
grassland;annual;AEG15_2012;ALB;AEG15;2012;321477270507273;746;110;17;1;1;1.13268141110866;83;15;261770083185764;0;0;0;26;1;595.939191803982;8;1;3214.77270507273;0;0;495588748746866;299;420864380165289;60905001;3644;2268;2044;1853;4697;3779;2802;4188
grassland;annual;AEG15_2013;ALB;AEG15;2013;307912967881929;546;94;33;4;4;73.9471623188348;88;27;275412039351433;0;0;0;2;2;251.062122986125;3;2;3079.12967881929;2;1;119623846791974;299;-40013916666667;92826;3644;2268;2044;1853;4697;3779;2802;4188
grassland;annual;AEG15_2014;ALB;AEG15;2014;108955102718915;341;66;20;4;2;50.3070406156717;60;16;889178086468717;0;0;0;2;2;150.065900104759;18;5;1089.55102718915;6;1;560478573337385;299;212056925;85993;3644;2268;2044;1853;4697;3779;2802;4188
grassland;annual;AEG15_2015;ALB;AEG15;2015;383283785097557;783;260;21;2;2;57.7641649008296;256;17;373905470683018;0;0;0;2;2;36.0189792445572;2;1;3832.83785097557;2;1;118616143070364;299;121718116666667;63923;3644;2268;2044;1853;4697;3779;2802;4188
grassland;annual;AEG15_2016;ALB;AEG15;2016;296779289141425;437;55;29;7;5;215.254485712957;47;23;272961766755499;0;0;0;1;1;22.920738146307;9;6;2967.79289141425;4;2;19907593990372;299;357044743801653;78774;3644;2268;2044;1853;4697;3779;2802;4188
grassland;annual;AEG15_2017;ALB;AEG15;2017;11446424890558;577;112;35;7;7;110.803997878933;93;25;982903622584419;0;0;0;12;3;1506.58466683488;31;5;11446.424890558;16;2;912469558453341;299;620698166666667;75596;3644;2268;2044;1853;4697;3779;2802;4188
grassland;annual;AEG16_2009;ALB;AEG16;2009;320893662259089;822;117;29;7;5;142.907601391772;110;24;306602902119912;0;0;0;0;0;0;14;5;3208.93662259089;1;1;793620485078626;173;-94403866666667;73612;818;7032;4879;3579;967;1263;1804;1084
grassland;annual;AEG16_2010;ALB;AEG16;2010;432774192592875;447;29;15;3;3;77.3386301567122;26;12;355435562436162;0;0;0;0;0;0;5;3;432.774192592875;2;2;890819885909752;173;-54673258333333;72672;818;7032;4879;3579;967;1263;1804;1084
grassland;annual;AEG16_2011;ALB;AEG16;2011;356677120182493;298;29;12;7;6;82.0148334341623;21;5;233534737247406;0;0;0;1;1;41.1275495009245;3;1;356.677120182493;0;0;722052070743658;173;-425781083333333;57125;818;7032;4879;3579;967;1263;1804;1084
grassland;annual;AEG16_2012;ALB;AEG16;2012;304059449779824;332;30;11;3;2;112.933930868525;27;9;191125518911299;0;0;0;0;0;0;9;3;304.059449779824;8;2;750815363756918;173;-177128099173554;58577;818;7032;4879;3579;967;1263;1804;1084
grassland;annual;AEG16_2013;ALB;AEG16;2013;17039223394862;454;57;25;8;5;143.498921544195;49;20;156042341794201;0;0;0;0;0;0;9;4;1703.9223394862;3;2;608903646872871;173;-275833333333333;79778;818;7032;4879;3579;967;1263;1804;1084
grassland;annual;AEG16_2017;ALB;AEG16;2017;246623800244178;207;16;12;1;1;3.36436155868418;15;11;243259438685494;0;0;0;0;0;0;4;3;246.623800244178;2;1;159931776166524;173;-282670666666667;72724;818;7032;4879;3579;967;1263;1804;1084
grassland;annual;AEG17_2008;ALB;AEG17;2008;711279716737051;1032;334;44;16;6;732.637018892636;310;35;611194092762376;0;0;0;8;3;268.219220854115;18;8;7112.79716737051;7;4;109034263430865;197;679538181818182;60185;6261;5569;407;3323;2768;2114;3293;3704
grassland;annual;AEG17_2009;ALB;AEG17;2009;554879762030991;706;124;30;2;2;325.932256042917;118;26;502695798786962;0;0;0;4;2;195.907376397373;17;6;5548.79762030991;3;3;115719263704581;197;-113149;75031;6261;5569;407;3323;2768;2114;3293;3704
grassland;annual;AEG17_2010;ALB;AEG17;2010;956051622467723;528;77;29;6;6;170.710584928446;68;20;749105729367999;1;1;5.19079073996295;2;2;31.0445174313145;15;4;956.051622467723;2;2;334476912561243;197;-92173266666667;77228;6261;5569;407;3323;2768;2114;3293;3704
grassland;annual;AEG17_2011;ALB;AEG17;2011;62666667140328;195;12;8;4;3;559.720549259829;8;5;669461221434509;0;0;0;0;0;0;2;2;626.66667140328;2;2;111516312480554;197;-79106925;58429;6261;5569;407;3323;2768;2114;3293;3704
grassland;annual;AEG17_2012;ALB;AEG17;2012;167498106571284;383;58;21;2;2;27.5518262433564;34;17;116535726800326;0;0;0;22;2;482.071971466223;10;3;1674.98106571284;1;1;513157121329811;197;-423812231404959;58867;6261;5569;407;3323;2768;2114;3293;3704
grassland;annual;AEG17_2013;ALB;AEG17;2013;336356709448195;480;78;34;9;7;542.308265844276;67;25;2796583440409;0;0;0;2;2;24.6753882286772;11;6;3363.56709448195;8;5;188087081604;197;-79627066666667;87933;6261;5569;407;3323;2768;2114;3293;3704
grassland;annual;AEG17_2014;ALB;AEG17;2014;126438419474963;631;40;24;6;4;82.2353401205697;33;19;111128975898189;0;0;0;1;1;70.8590956471639;9;5;1264.38419474963;6;2;122507982400752;197;139694458333333;80462;6261;5569;407;3323;2768;2114;3293;3704
grassland;annual;AEG17_2015;ALB;AEG17;2015;581358759294841;350;88;28;4;4;111.712253920296;84;24;570187533902812;0;0;0;0;0;0;30;6;5813.58759294841;19;4;494018120508014;197;459448083333333;60611;6261;5569;407;3323;2768;2114;3293;3704
grassland;annual;AEG17_2016;ALB;AEG17;2016;137195331615724;489;85;28;9;8;79.0258826325185;76;20;136405072789399;0;0;0;0;0;0;33;5;13719.5331615724;33;5;119338471226873;197;281934247933884;60024;6261;5569;407;3323;2768;2114;3293;3704
grassland;annual;AEG17_2017;ALB;AEG17;2017;552020435845872;320;83;24;1;1;3.36436155868418;82;23;551683999690003;0;0;0;0;0;0;29;6;5520.20435845872;27;5;377880137614887;197;-108135333333333;68841;6261;5569;407;3323;2768;2114;3293;3704
grassland;annual;AEG18_2008;ALB;AEG18;2008;827061253759569;170;36;16;3;2;84.1921159093444;33;14;742869137850225;0;0;0;0;0;0;13;4;827.061253759569;4;1;389826708153424;272;102042330578512;64763;2851;3459;2495;2326;4903;3808;5924;578
grassland;annual;AEG18_2009;ALB;AEG18;2009;562471591809188;478;130;21;3;2;925.984974001039;127;19;469873094409085;0;0;0;0;0;0;24;2;5624.71591809188;2;1;174213752243025;272;-96632266666667;82259;2851;3459;2495;2326;4903;3808;5924;578
grassland;annual;AEG18_2010;ALB;AEG18;2010;128073351288842;488;42;25;5;5;710.339935729171;37;20;57039357715925;0;0;0;0;0;0;4;4;1280.73351288842;3;3;514762707334928;272;-71039566666667;77719;2851;3459;2495;2326;4903;3808;5924;578
grassland;annual;AEG18_2011;ALB;AEG18;2011;498776891671172;213;27;12;5;5;330.095100842367;21;6;159935732057717;0;0;0;1;1;8.74605877108858;3;1;498.776891671172;0;0;722052070743658;272;-53078108333333;5939;2851;3459;2495;2326;4903;3808;5924;578
grassland;annual;AEG18_2012;ALB;AEG18;2012;504772034905708;392;20;12;3;3;29.4888431508517;15;8;429441715462242;0;0;0;2;1;45.841476292614;2;2;504.772034905708;1;1;776419784551323;272;-30558479338843;60901;2851;3459;2495;2326;4903;3808;5924;578
grassland;annual;AEG18_2013;ALB;AEG18;2013;163558195793846;1219;121;30;11;6;261.133823274597;109;23;135152739651755;0;0;0;1;1;22.920738146307;8;6;1635.58195793846;7;5;162118385111338;272;-50692333333333;85334;2851;3459;2495;2326;4903;3808;5924;578
grassland;annual;AEG18_2015;ALB;AEG18;2015;414626690769218;108;10;7;3;3;258.166261054319;7;4;156460429714898;0;0;0;0;0;0;2;2;414.626690769218;2;2;117157509939531;272;698253416666667;59282;2851;3459;2495;2326;4903;3808;5924;578
grassland;annual;AEG18_2016;ALB;AEG18;2016;889802593145527;396;28;16;7;5;51.7598867762088;21;11;838042706369318;0;0;0;0;0;0;4;3;889.802593145527;2;1;839502431915436;272;289018545454545;77989;2851;3459;2495;2326;4903;3808;5924;578
grassland;annual;AEG18_2017;ALB;AEG18;2017;321498028310423;138;32;17;5;4;116.126689902432;26;12;203616688325621;0;0;0;1;1;1.75465008237019;11;4;321.498028310423;10;3;413791729849034;272;-1506145;68602;2851;3459;2495;2326;4903;3808;5924;578
grassland;annual;AEG19_2008;ALB;AEG19;2008;345563711010427;2939;1649;30;20;6;769.815754088043;1621;22;335761692408849;0;0;0;8;2;210.386106069708;232;4;34556.3711010427;5;2;182646798637667;211;154734834710744;70796;6474;4546;3974;3597;199;416;0;127
grassland;annual;AEG19_2009;ALB;AEG19;2009;632247073803702;615;366;21;3;3;39.8106061118738;360;15;61583879846397;1;1;0.606500861914825;2;2;123.665646423528;37;1;6322.47073803702;0;0;288726180326667;211;-77676716666667;78428;6474;4546;3974;3597;199;416;0;127
grassland;annual;AEG19_2010;ALB;AEG19;2010;186632183765961;342;76;21;4;4;263.720964044312;70;16;154294412388118;0;0;0;2;1;59.6567497341151;2;2;1866.32183765961;2;2;634208264852746;211;-75203125;71552;6474;4546;3974;3597;199;416;0;127
grassland;annual;AEG19_2011;ALB;AEG19;2011;142139701303361;470;137;14;4;3;71.3492479403039;132;10;132021939022625;0;0;0;1;1;29.8283748670576;0;0;1421.39701303361;0;0;0;211;-62220458333333;56213;6474;4546;3974;3597;199;416;0;127
grassland;annual;AEG19_2012;ALB;AEG19;2012;475441314584323;600;178;25;4;4;585.729856806376;166;20;39853173838664;0;0;0;8;1;183.365905170456;7;4;4754.41314584323;5;2;184727101630027;211;-38067132231405;58332;6474;4546;3974;3597;199;416;0;127
grassland;annual;AEG19_2013;ALB;AEG19;2013;205131671452205;601;93;23;11;7;605.811947690485;82;16;144550476683157;0;0;0;0;0;0;4;2;2051.31671452205;1;1;598705678515335;211;-177097333333333;81952;6474;4546;3974;3597;199;416;0;127
grassland;annual;AEG19_2014;ALB;AEG19;2014;174219934257782;192;37;22;7;6;33.9474847272721;29;15;168533111970424;0;0;0;1;1;22.920738146307;12;6;1742.19934257782;4;3;113281391379489;211;180108258333333;82055;6474;4546;3974;3597;199;416;0;127
grassland;annual;AEG19_2015;ALB;AEG19;2015;301639789046707;220;90;19;5;5;365.732019556189;85;14;265066587091088;0;0;0;0;0;0;4;2;3016.39789046707;4;2;178077073166868;211;106633316666667;62715;6474;4546;3974;3597;199;416;0;127
grassland;annual;AEG19_2016;ALB;AEG19;2016;148878401435927;272;64;16;3;3;91.2369276856062;61;13;139754708667367;0;0;0;0;0;0;1;1;1488.78401435927;1;1;593080715351821;211;280099851239669;73687;6474;4546;3974;3597;199;416;0;127
grassland;annual;AEG19_2017;ALB;AEG19;2017;696289193996377;888;156;33;7;4;193.840781617369;139;24;656772355129549;0;0;0;10;5;201.327607050911;22;6;6962.89193996377;14;3;53014651778632;211;-203444333333333;72681;6474;4546;3974;3597;199;416;0;127
grassland;annual;AEG20_2008;ALB;AEG20;2008;791092861783992;825;313;42;30;6;1212.50962526739;282;35;66849082619192;1;1;13.5107306533421;0;0;0;69;11;7910.92861783992;22;6;219302752451328;128;304224867768595;84768001;294;1269;2891;2437;217;399;0;0
grassland;annual;AEG20_2009;ALB;AEG20;2009;862050111987939;555;134;27;6;3;1033.0567478897;127;23;755761599712263;0;0;0;1;1;29.8283748670576;43;7;8620.50111987939;2;2;319207934065546;128;109594108333333;83339;294;1269;2891;2437;217;399;0;0
grassland;annual;AEG20_2010;ALB;AEG20;2010;197803793759822;530;72;27;20;8;1092.39185769872;51;18;862143409274116;0;0;0;1;1;23.5026706253841;14;5;1978.03793759822;12;4;320337428434171;128;104963183333333;80801;294;1269;2891;2437;217;399;0;0
grassland;annual;AEG20_2011;ALB;AEG20;2011;236185408107737;261;36;14;2;2;96.5679571420966;34;12;226528612393528;0;0;0;0;0;0;5;4;2361.85408107737;3;2;120052029587673;128;105456575;59031;294;1269;2891;2437;217;399;0;0
grassland;annual;AEG20_2015;ALB;AEG20;2015;50787307597264;434;91;24;17;4;733.987161614269;73;19;432406118299044;0;0;0;1;1;20.6824151216847;36;8;5078.7307597264;14;4;376729084608718;128;248791641666667;6336;294;1269;2891;2437;217;399;0;0
grassland;annual;AEG20_2017;ALB;AEG20;2017;171245277091118;211;59;27;6;5;136.863777281138;52;21;156889886843287;0;0;0;1;1;6.69012519716414;15;5;1712.45277091118;4;3;780290035114121;128;145882241666667;72784;294;1269;2891;2437;217;399;0;0
grassland;annual;AEG21_2008;ALB;AEG21;2008;429862712240941;1600;494;19;4;3;21.3981586487743;489;15;427547431367826;0;0;0;1;1;1.75465008237019;13;3;4298.62712240941;1;1;15387667825714;32;136326446280992;69291;704;4032;295;2632;3054;3088;693;1593
grassland;annual;AEG21_2009;ALB;AEG21;2009;252771262627927;470;104;15;3;3;26.3225143111972;100;11;244155441563896;0;0;0;1;1;59.8356963291091;20;3;2527.71262627927;0;0;146685638680276;32;-614309;73688;704;4032;295;2632;3054;3088;693;1593
grassland;annual;AEG21_2010;ALB;AEG21;2010;513171130629439;296;33;8;1;1;3.27692779368236;31;6;281752817995939;0;0;0;1;1;228.141384839818;0;0;513.171130629439;0;0;0;32;-35549;71920001;704;4032;295;2632;3054;3088;693;1593
